County,CensusTract,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Voters,Workers,Locations,Hours,eff_score
jackson,48239950200.0,31.2,59.36666666666667,8.066666666666666,0.0,0.2333333333333333,0.06666666666666668,3337.666666666666,55189.0,5862.333333333332,25812.0,3413.666666666666,12.733333333333334,15.966666666666667,26.266666666666666,15.2,19.3,19.333333333333336,19.933333333333334,80.2,11.2,1.0,0.9666666666666668,0.3,6.333333333333332,24.66666666666667,2083.6666666666665,75.66666666666667,13.5,9.7,1.1666666666666667,5.3,10174,24,9,12,0.2547670532730489
jefferson,48245032571.0274,19.041666666666664,38.02916666666668,37.362500000000026,0.1986111111111111,3.8541666666666665,0.03888888888888889,2402.3150684931506,43442.40579710145,9836.260869565218,22680.277777777777,4363.875,21.904347826086955,29.563768115942022,25.54347826086957,21.27246376811595,23.821739130434786,13.557971014492756,15.800000000000004,86.15362318840576,8.749275362318839,0.9347826086956522,1.2594202898550724,1.5376811594202895,1.3666666666666665,19.721739130434784,1413.7397260273972,82.431884057971,13.28695652173913,4.197101449275363,0.08260869565217391,10.091304347826087,149172,226,39,12,0.7090338669455394
johnson,48251130419.85714,20.26428571428572,73.79285714285716,2.650000000000001,0.4678571428571429,0.7142857142857144,0.4678571428571429,3836.857142857143,58654.642857142855,10388.0,25218.821428571428,3495.5,12.974999999999996,18.396428571428565,30.164285714285718,14.907142857142858,23.971428571428564,13.14285714285715,17.810714285714287,84.17142857142858,9.14642857142857,0.22857142857142854,1.2464285714285717,1.182142857142857,4.0178571428571415,29.689285714285713,2462.5,81.11785714285716,13.085714285714285,5.610714285714286,0.18214285714285716,7.4678571428571425,97281,159,28,12,0.5491719863077066
jones,48253020267.16666,24.216666666666665,64.66666666666667,8.833333333333334,0.4000000000000001,0.13333333333333333,0.0,2657.6666666666665,43294.2,14615.8,19325.83333333333,6285.5,18.76,25.360000000000007,29.04,19.7,24.880000000000006,14.3,12.0,78.72,15.32,0.0,1.48,1.6,2.9,21.42,833.8333333333335,68.49999999999999,21.06,9.92,0.4800000000000001,3.96,9565,32,10,12,0.4014636696288552
karnes,48255970250.0,49.35,45.15,5.05,0.05,0.15,0.0,2832.75,50402.25,14679.0,28797.25,5601.25,22.125,36.27500000000001,28.475,17.775,24.2,17.875,11.725,82.05,12.0,0.25,1.925,1.175,2.575,25.5,1312.75,68.22500000000001,23.15,8.075,0.5750000000000001,6.125,8071,43,14,12,0.8950563746747615
kaufman,48257050640.555565,21.03333333333334,65.64444444444446,9.822222222222221,0.4222222222222222,0.7555555555555555,0.2388888888888889,4059.833333333334,58745.16666666666,12035.722222222224,23751.777777777777,3079.6111111111113,15.883333333333335,21.844444444444452,30.922222222222214,16.76111111111111,26.355555555555554,11.955555555555556,14.016666666666666,81.89444444444446,12.611111111111109,0.6555555555555556,0.7055555555555556,1.2166666666666668,2.9166666666666665,32.29444444444445,2742.1666666666665,77.81111111111113,16.083333333333332,6.044444444444445,0.05555555555555555,9.08888888888889,72976,125,29,12,0.5960863845647885
kendall,48259970334.333336,22.05,75.15,0.6666666666666666,0.03333333333333333,0.65,0.03333333333333333,4536.666666666667,73732.66666666669,16047.833333333336,35157.5,4708.166666666667,7.7333333333333325,12.666666666666664,45.53333333333333,16.733333333333334,23.13333333333333,8.966666666666667,5.616666666666667,76.33333333333333,12.216666666666667,0.2333333333333333,2.15,1.3166666666666669,7.75,29.26666666666667,2766.166666666666,74.06666666666666,15.216666666666667,10.716666666666667,0.0,4.583333333333333,29446,48,11,12,0.21517353800176595
kenedy,48261970050.0,66.2,33.6,0.0,0.0,0.2,0.0,158.0,36438.0,10695.0,14251.0,3914.0,26.7,39.3,24.9,34.1,20.5,20.5,0.0,94.6,0.0,0.0,5.4,0.0,0.0,16.6,92.5,51.9,48.1,0.0,0.0,0.0,311,12,6,12,2.7781350482315115
kent,48263950100.0,17.9,81.5,0.2,0.4,0.0,0.0,637.0,47024.0,8739.0,27962.0,4474.0,9.6,24.8,39.7,16.3,16.8,17.8,9.3,72.8,8.3,0.0,13.5,1.8,3.6,9.7,398.0,49.7,38.9,10.1,1.3,1.5,589,16,6,12,1.9558573853989811
kerr,48265960430.6,26.04,70.08000000000001,1.3299999999999998,0.26,1.0,0.05,3884.2,47165.3,8849.1,26668.2,4776.3,15.48,20.83,31.85,22.47,26.090000000000003,11.71,7.92,79.65,12.54,0.06,1.29,1.01,5.45,20.39,2052.3,72.98999999999998,16.21,10.7,0.08,8.15,32954,131,20,12,0.9540571706014443
kimble,48267950150.0,24.450000000000006,74.69999999999997,0.0,0.25,0.0,0.0,1795.5,38722.0,6028.5,26522.5,6673.5,21.1,25.75,29.7,16.5,26.6,16.65,10.55,73.45,19.5,0.0,1.6,2.45,3.1,17.9,1064.5,68.1,18.05,13.25,0.65,7.6,2885,20,4,12,0.3327556325823224
king,48269950100.0,24.7,75.3,0.0,0.0,0.0,0.0,199.0,63250.0,21355.0,30269.0,7395.0,7.1,10.5,34.3,10.2,13.9,39.2,2.4,88.6,0.0,0.0,7.8,0.0,3.6,11.6,166.0,72.9,21.1,6.0,0.0,5.1,176,8,4,12,2.1818181818181817
kleberg,48273181916.66666,71.82000000000002,21.98,3.54,0.08,1.92,0.0,3785.5,38230.6,7353.6,18974.6,2739.6,26.1,32.14,29.76,23.82,18.640000000000004,17.92,9.82,72.94,17.04,0.0,6.200000000000001,1.8400000000000003,2.02,18.1,2244.333333333333,70.74000000000002,24.64,4.4,0.22000000000000006,11.459999999999996,18186,68,17,12,0.7627845595513032
knox,48275950150.0,32.75,60.45,6.5,0.1,0.1,0.0,1328.0,39823.5,5332.0,20150.5,2127.5,16.2,24.7,27.45,16.799999999999994,19.15,28.05,8.55,77.85,15.8,0.0,2.55,2.2,1.6,17.45,767.0,67.05000000000001,25.3,6.9,0.75,6.6,2439,9,3,12,0.13284132841328414
lamar,48277000500.5,6.7333333333333325,72.80833333333331,14.941666666666668,0.3999999999999999,0.7916666666666666,0.2,3047.083333333333,40839.0,6300.25,20919.666666666668,2867.333333333333,21.108333333333327,31.25,25.29166666666666,20.250000000000004,25.125,12.008333333333333,17.308333333333334,81.78333333333333,10.075,0.016666666666666666,2.083333333333333,2.983333333333334,3.041666666666666,18.258333333333333,1746.083333333333,80.48333333333333,13.0,6.3,0.2333333333333333,8.116666666666669,29654,85,32,12,1.1006946786268297
lamb,48279950340.0,53.67999999999999,41.74,3.64,0.24000000000000005,0.16,0.0,1798.6,39961.4,4768.4,21381.6,3081.0,22.38,33.6,30.76,14.64,18.06,21.040000000000006,15.52,79.17999999999998,10.88,0.0,3.56,2.28,4.08,15.46,1141.8,74.55999999999997,15.06,10.26,0.1,5.700000000000001,7619,34,6,12,0.3213020081375509
lampasas,48281950320.6,19.58,73.5,3.38,0.16,0.96,0.06,2928.4,48259.8,8515.0,23824.0,2911.0,15.920000000000002,24.12,31.040000000000006,20.92,19.48,16.560000000000002,12.0,73.56,17.380000000000006,0.15999999999999998,2.98,3.08,2.8600000000000003,27.360000000000007,1649.0,66.18,26.22,7.58,0.0,8.559999999999999,14089,27,5,12,0.11498332032081765
lavaca,48285000350.0,18.666666666666668,73.55,6.8,0.016666666666666666,0.35000000000000003,0.0,2340.6666666666665,49346.33333333334,6645.666666666668,26992.16666666667,3355.166666666666,9.15,10.733333333333333,31.91666666666666,14.633333333333335,19.183333333333334,14.033333333333333,20.266666666666666,80.08333333333333,12.383333333333333,0.4,1.7833333333333332,0.9166666666666666,4.416666666666667,25.75,1488.166666666667,73.73333333333333,14.250000000000002,11.966666666666667,0.06666666666666668,3.9,13244,67,19,12,1.1534279673814558
lee,48287000250.0,20.9,66.325,11.3,0.0,0.55,0.0,3004.25,54925.0,9429.0,25848.0,4086.5,13.4,16.175,25.075000000000006,22.2,23.700000000000006,13.825,15.2,79.875,13.275,0.1,2.3,0.925,3.5,25.575000000000006,1926.5,74.475,16.425,8.6,0.475,4.725,10453,39,8,12,0.35817468669281544
leon,48289950200.0,12.533333333333333,78.43333333333334,7.2666666666666675,0.3333333333333333,0.4,0.0,4095.333333333334,49095.0,8941.0,29403.66666666667,5887.333333333332,13.933333333333332,23.866666666666664,31.26666666666667,13.8,21.6,19.0,14.300000000000002,80.76666666666667,9.1,0.13333333333333333,3.266666666666667,1.366666666666667,5.366666666666667,27.2,2224.333333333333,69.66666666666667,13.633333333333333,16.400000000000002,0.3666666666666667,7.633333333333333,11155,67,17,12,1.225280143433438
limestone,48293970450.0,21.525,58.21249999999999,18.5625,0.2375,0.575,0.05,2034.625,36921.0,6925.0,19321.125,3101.375,23.1625,39.625,27.8125,23.65,18.125,13.6125,16.775000000000002,80.33749999999998,13.025,0.025,1.7625000000000002,1.0375,3.85,20.7125,1173.0,62.0625,27.6,10.3,0.025,7.3,12943,71,21,12,1.38236884802596
lipscomb,48295950250.0,26.75,69.35,0.25,0.95,0.7,0.0,1093.5,64859.0,9756.0,30005.0,3976.5,9.15,10.6,32.7,9.95,16.4,20.7,20.3,79.05,11.8,0.25,2.15,4.8,1.95,20.65,831.0,71.6,15.5,12.45,0.5,5.050000000000002,1991,16,4,12,0.3857358111501758
llano,48299970350.0,7.95,89.89999999999998,1.5333333333333332,0.1,0.13333333333333333,0.0,2655.333333333333,50831.33333333334,12857.333333333336,38040.833333333336,7347.5,13.266666666666667,18.25,33.96666666666666,18.616666666666667,28.516666666666666,9.516666666666666,9.383333333333333,71.39999999999998,11.25,0.0,3.5,1.6666666666666667,12.2,24.616666666666664,1224.6666666666667,71.58333333333334,12.2,15.966666666666667,0.2333333333333333,5.766666666666667,15744,42,9,12,0.2881097560975609
lubbock,48303018680.95588,33.39253731343284,55.73432835820896,6.986567164179103,0.2731343283582089,1.870149253731344,0.037313432835820885,3110.1176470588234,48419.94029850746,8533.626865671642,24830.447761194035,3858.850746268657,21.337313432835828,26.93134328358209,33.505970149253734,21.143283582089555,25.389552238805976,9.764179104477618,10.201492537313431,80.2074626865672,11.798507462686567,0.946268656716418,2.4104477611940305,1.6641791044776124,2.9761194029850753,16.616417910447765,2080.7794117647063,76.59999999999998,16.646268656716426,6.5343283582089535,0.23432835820895526,6.628358208955223,176056,225,37,12,0.5674330894715318
lynn,48305950500.0,47.96666666666666,49.16666666666666,0.9333333333333332,1.2333333333333334,0.3,0.06666666666666668,1319.6666666666667,38951.0,6217.333333333332,22856.66666666667,3452.666666666666,19.566666666666666,31.66666666666667,29.33333333333333,16.133333333333336,24.866666666666664,20.566666666666666,9.066666666666666,77.39999999999998,13.800000000000002,0.16666666666666666,3.5,0.0,5.1,20.733333333333327,803.0,65.66666666666667,21.266666666666666,13.1,0.0,10.433333333333332,3895,24,10,12,0.7394094993581515
madison,48313000250.0,17.525,67.0,13.15,0.15000000000000002,0.175,0.1,2745.25,43335.75,8767.0,19318.0,3415.75,16.275,23.575000000000006,28.450000000000006,19.725,22.375000000000004,18.625,10.8,78.25,10.3,0.0,6.525,1.775,3.125,24.8,1048.5,64.975,21.95,12.175,0.875,4.825,7300,20,6,12,0.19726027397260276
marion,48315950250.0,3.95,70.2,23.75,0.225,1.45,0.0,2092.0,35382.25,8528.5,23004.75,4402.5,22.1,35.2,26.775,21.925,19.475,14.175,17.625,79.525,8.875,0.35,3.725,1.7999999999999998,5.6000000000000005,28.875,985.0,78.5,15.3,6.025,0.125,7.875,7222,39,10,12,0.6480199390750485
martin,48317950150.0,39.35,57.95,1.65,0.4,0.0,0.35,1677.5,55407.5,22454.0,28380.5,5793.5,12.15,14.6,26.85,18.200000000000006,17.9,26.05,11.05,71.85,18.2,0.0,3.75,1.4,4.9,17.700000000000006,1171.0,75.0,12.6,12.4,0.0,2.7,3253,21,6,12,0.4648017214878574
mason,48319950150.0,24.85,71.4,0.05,0.55,3.15,0.0,1517.0,41469.5,8045.5,25392.0,3744.0,14.5,21.15,23.700000000000006,22.15,19.55,25.5,9.1,73.9,15.05,0.0,3.95,1.65,5.5,20.55,1009.0,66.4,11.65,21.450000000000006,0.55,6.8500000000000005,2956,10,4,12,0.16238159675236807
matagorda,48321753964.545456,36.15999999999999,48.28,11.79,0.47,1.54,0.18,2256.090909090909,44482.6,13689.5,22746.9,4349.7,20.36,31.87,23.779999999999994,18.83,22.16,19.559999999999995,15.649999999999995,78.72,15.26,0.52,2.73,0.78,2.01,22.97,1443.090909090909,77.22999999999998,15.13,7.639999999999999,0.0,6.06,21662,99,18,12,0.9871664666235804
maverick,48323950412.555565,95.15555555555555,3.3777777777777778,0.1111111111111111,0.7444444444444444,0.4666666666666667,0.011111111111111113,2990.1111111111113,31708.777777777777,7085.0,14876.111111111111,2319.333333333333,27.45555555555556,37.42222222222222,20.25555555555556,27.93333333333333,21.766666666666666,13.988888888888885,16.044444444444444,77.1222222222222,16.01111111111111,0.5666666666666668,2.766666666666667,2.3666666666666667,1.1777777777777776,20.94444444444445,2256.555555555556,71.46666666666667,22.577777777777783,5.922222222222223,0.05555555555555555,13.344444444444445,30510,72,13,12,0.36814159292035403
mcculloch,48307950400.0,27.133333333333336,69.33333333333333,0.8666666666666667,0.1,0.0,0.0,2020.333333333333,45113.33333333334,8713.0,26560.33333333333,4300.333333333333,14.533333333333333,19.83333333333333,29.6,19.5,24.23333333333333,15.233333333333334,11.466666666666667,78.16666666666667,14.933333333333332,0.0,3.566666666666667,0.06666666666666668,3.233333333333333,17.933333333333334,1242.3333333333333,68.39999999999999,17.733333333333334,13.233333333333334,0.6666666666666666,5.266666666666667,5032,32,7,12,0.5341812400635929
mclennan,48309021655.78432,25.541999999999994,56.04600000000001,15.262000000000002,0.15200000000000002,1.372,0.014000000000000002,3299.803921568628,43559.0,7018.0,20987.18,2977.66,23.63673469387755,30.06122448979593,29.95600000000001,19.768,25.272,10.621999999999998,14.383999999999995,80.98400000000002,11.723999999999998,0.52,2.7540000000000004,0.8859999999999999,3.124,18.422,2112.4901960784314,80.916,13.55,5.412000000000001,0.11800000000000001,6.942000000000002,137950,198,33,12,0.5683798477709315
mcmullen,48311950100.0,48.1,50.4,0.0,1.5,0.0,0.0,568.0,46250.0,15303.0,27608.0,8792.0,11.8,11.3,25.9,22.2,30.9,10.8,10.2,75.8,6.4,6.4,4.4,2.7,4.4,11.8,324.0,60.5,25.6,12.7,1.2,14.1,687,12,4,12,0.8384279475982532
medina,48325000350.75,49.7,47.0125,1.6124999999999998,0.4125,0.2375,0.0375,4313.75,54736.5,8797.875,23998.375,4178.125,15.4,20.825,30.7875,20.15,23.975,13.2375,11.85,81.575,12.4875,0.1375,1.8375,0.8999999999999999,3.075,29.0,2451.25,71.325,19.25,9.2875,0.1375,6.2625,31508,35,7,12,0.09330963564808938
menard,48327950300.0,36.8,58.8,1.2,0.5,0.0,0.0,1604.0,34464.0,7243.0,22016.0,5782.0,14.9,21.2,28.6,23.7,17.9,20.5,9.3,73.8,17.3,0.0,3.5,0.3,5.1,17.5,797.0,52.9,24.6,21.0,1.5,8.3,1437,13,3,12,0.325678496868476
midland,48329040473.888885,42.02307692307693,48.6576923076923,6.003846153846156,0.3384615384615384,1.5230769230769234,0.09230769230769233,3684.777777777778,69040.69230769231,14279.423076923076,34774.07692307692,5308.346153846154,9.403846153846152,11.476923076923075,30.9,14.838461538461539,26.007692307692302,16.326923076923073,11.934615384615384,84.48076923076921,10.219230769230766,0.2807692307692307,1.1076923076923078,1.696153846153846,2.226923076923077,18.984615384615385,2842.333333333333,81.20769230769231,11.288461538461537,7.261538461538461,0.2307692307692308,3.765384615384616,84588,99,20,12,0.2808909065115619
milam,48331950457.571434,23.800000000000004,64.95714285714284,8.157142857142857,0.12857142857142856,0.4857142857142858,0.0,2469.5714285714284,41657.28571428572,10002.42857142857,22719.42857142857,3987.4285714285716,16.942857142857143,25.557142857142853,30.185714285714287,16.614285714285714,22.585714285714282,17.928571428571427,12.671428571428569,76.94285714285716,14.628571428571426,0.18571428571428567,1.0,2.257142857142857,4.957142857142856,25.800000000000004,1316.0,66.5,22.6,10.314285714285717,0.5714285714285714,8.985714285714286,14851,40,8,12,0.2585684465692546
mills,48333950150.0,15.8,83.5,0.35,0.0,0.05,0.0,1716.0,42647.5,6356.0,22864.0,3501.0,15.1,25.85,32.95,14.25,26.1,14.75,11.9,83.55000000000003,7.95,0.0,2.8,0.7,5.0,19.700000000000006,943.5,69.2,20.4,10.2,0.2,3.4,3381,21,7,12,0.5217391304347826
mitchell,48335950300.0,34.6,56.75,7.1,0.25,0.3,0.0,3445.5,49006.0,4782.0,23555.5,3695.5,12.5,16.3,28.950000000000006,21.5,16.8,20.2,12.55,81.19999999999997,13.15,0.45,0.6000000000000001,0.55,4.05,23.0,1477.5,62.3,27.75,9.45,0.5,4.85,4569,32,790,12,66.39527248850952
montague,48337950350.0,9.5,87.64999999999998,0.21666666666666667,0.25,0.3333333333333333,0.0,2379.833333333333,45928.33333333334,6886.333333333332,25927.33333333333,3828.0,14.65,21.28333333333333,29.43333333333333,16.3,20.116666666666667,15.75,18.416666666666664,79.46666666666668,11.4,0.0,2.0666666666666664,0.6333333333333333,6.45,25.05,1365.5,75.01666666666667,14.066666666666668,10.516666666666666,0.4333333333333333,6.566666666666666,12853,28,10,12,0.2614175678829845
montgomery,48339692373.491516,22.961016949152548,68.11186440677965,3.672881355932204,0.30338983050847457,2.2694915254237293,0.013559322033898306,5553.71186440678,72742.44067796611,11748.322033898303,34731.779661016946,4673.796610169492,13.032203389830508,18.269491525423728,37.09661016949154,16.73728813559322,23.39322033898305,11.083050847457633,11.6864406779661,80.31186440677962,11.24915254237288,1.2254237288135594,1.0627118644067797,1.347457627118644,4.810169491525423,32.50169491525424,3902.677966101695,79.75254237288135,11.683050847457626,8.455932203389832,0.09491525423728817,6.1627118644067815,334476,644,95,12,2.1949556918882074
moore,48341950250.0,51.45,37.35,2.25,0.375,7.5,0.0,2762.5,48472.0,5912.25,19934.5,2216.75,19.4,29.9,20.775,15.35,18.225,19.325,26.325000000000006,76.55,18.0,0.4,1.45,2.025,1.575,16.875,2678.5,81.7,12.025000000000002,5.95,0.35000000000000003,4.075,9771,17,7,12,0.1461467608228431
nacogdoches,48347950569.692314,17.346153846153847,58.969230769230776,20.5,0.3923076923076923,1.553846153846154,0.0,3551.6923076923076,40170.0,8027.0,21201.69230769231,3139.3076923076924,26.415384615384607,31.546153846153842,31.115384615384613,18.884615384615387,22.13076923076924,11.6,16.253846153846155,79.07692307692308,12.153846153846152,0.15384615384615388,4.115384615384616,1.7692307692307692,2.7230769230769236,19.884615384615387,2126.0,73.56153846153846,18.9,7.40769230769231,0.1,9.153846153846157,36993,68,17,12,0.3749898629470441
navarro,48349970550.0,24.66,59.44,12.96,0.29000000000000004,0.8099999999999999,0.54,3164.0,40063.2,6579.6,20449.0,2614.1,21.520000000000003,32.46,25.78,20.19,21.76,11.87,20.410000000000004,81.84,11.64,0.06,1.7900000000000005,1.2599999999999998,3.4,24.63,2015.9,74.16,17.6,8.07,0.18000000000000002,10.29,28607,80,20,12,0.6711644003215996
newton,48351950250.0,3.5250000000000004,72.9,21.95,0.425,0.45,0.0,2738.75,41271.5,9731.75,20479.0,3574.5,11.725,15.55,20.775,23.4,21.475,17.849999999999994,16.5,85.6,9.375,0.0,0.075,3.85,1.125,37.1,1227.75,78.725,17.35,3.925,0.0,12.625,9290,64,15,12,1.240043057050592
nolan,48353950300.0,34.239999999999995,59.84,4.0600000000000005,0.18,0.34,0.0,2210.6,37746.6,5741.2,20502.0,2725.8,20.9,29.14,24.28,24.880000000000006,17.08,14.56,19.16,80.7,11.679999999999998,0.2,2.6,3.12,1.7,16.52,1280.6,76.3,16.740000000000002,6.68,0.24,7.0200000000000005,8789,33,9,12,0.4055068836045057
nueces,48355027264.0,62.36296296296295,30.47901234567901,4.214814814814817,0.2049382716049383,1.6876543209876542,0.08271604938271605,3013.914634146341,52756.75949367089,9429.481012658227,24699.9012345679,3770.617283950617,17.706250000000004,25.77721518987341,27.28395061728395,22.206172839506177,24.812345679012342,13.297530864197533,12.403703703703707,78.96666666666665,11.986419753086414,2.0197530864197537,2.508641975308642,2.343209876543209,2.1543209876543212,19.643750000000004,1986.5243902439026,76.87283950617285,16.12345679012345,6.820987654320986,0.191358024691358,7.023456790123457,203026,378,84,12,1.8767251485031475
ochiltree,48357950266.66666,44.56666666666667,52.46666666666667,0.2333333333333333,0.8999999999999999,0.6,0.0,1899.0,57247.33333333334,11559.333333333336,29316.33333333333,5497.333333333333,12.833333333333336,14.133333333333333,25.43333333333333,19.0,21.066666666666666,20.266666666666666,14.233333333333334,81.03333333333333,13.066666666666668,0.0,2.2666666666666666,0.7333333333333334,2.9000000000000004,16.466666666666665,1693.666666666667,77.0,11.7,10.666666666666666,0.6666666666666666,5.8,5217,18,4,12,0.16561242093156986
oldham,48359950100.0,14.4,72.2,6.1,0.5,0.5,0.0,1344.0,50893.0,11047.0,23452.0,6306.0,13.1,17.6,39.2,19.3,19.7,11.5,10.3,80.9,9.0,0.0,3.9,1.0,5.2,17.6,773.0,73.2,20.1,6.7,0.0,7.4,1414,20,4,12,0.6789250353606789
orange,48361021347.7619,6.8761904761904775,80.87142857142858,9.047619047619047,0.4428571428571429,0.9190476190476192,0.028571428571428574,2937.761904761905,50775.142857142855,9083.57142857143,25573.04761904762,4222.761904761905,15.776190476190473,20.904761904761912,27.91904761904762,16.347619047619045,23.761904761904763,15.214285714285715,16.75714285714286,86.4761904761905,8.638095238095238,0.07619047619047617,1.3857142857142857,1.5,1.914285714285714,23.319047619047623,1696.0,81.63809523809525,13.085714285714285,5.161904761904762,0.10476190476190476,8.795238095238094,53278,135,34,12,1.0338225909380985
panola,48365950350.0,8.299999999999999,76.61666666666666,14.199999999999998,0.0,0.3666666666666667,0.08333333333333333,2886.5,51283.66666666666,7387.666666666668,26004.5,3937.0,14.85,21.96666666666667,22.133333333333336,15.983333333333334,23.200000000000006,23.03333333333333,15.6,87.14999999999998,8.716666666666667,0.3833333333333333,0.7333333333333334,0.5166666666666666,2.4833333333333334,27.633333333333336,1692.333333333333,81.14999999999998,11.35,7.5166666666666675,0.0,5.433333333333333,16392,57,19,12,0.7928257686676428
parker,48367140451.57895,11.85263157894737,83.87368421052629,1.7947368421052632,0.5789473684210528,0.6263157894736843,0.036842105263157884,4667.421052631579,68531.73684210527,11592.631578947368,30356.0,3497.5263157894733,10.831578947368422,15.389473684210525,35.60526315789474,14.994736842105262,24.836842105263155,12.731578947368426,11.810526315789476,82.41052631578948,11.173684210526318,0.17368421052631575,1.1263157894736842,1.2421052631578946,3.8736842105263154,32.242105263157896,2959.736842105264,76.25263157894737,15.557894736842105,8.005263157894738,0.1947368421052632,6.4684210526315775,92876,161,38,12,0.7904733192643956
parmer,48369950250.0,62.15000000000001,35.95,1.6,0.2,0.0,0.05,2865.5,46827.5,4845.5,20365.0,2701.5,17.35,27.8,23.8,14.05,18.4,17.05,26.7,73.35,17.1,1.1,3.3,1.7000000000000002,3.5,15.9,2332.5,77.8,12.4,9.25,0.55,3.6,4363,19,9,12,0.4703185881274353
